group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
monotone_classification,mcs_bcc,M0_majority,0.6964285714285714,0.0,0.41052631578947374,0.0,0.5,0.0,0.30357142857142855,0.0,1.0,0.0,0.2909090909090909,0.0,0.0,0.0
monotone_classification,mcs_bcc,M1_linear_additive,0.8642857142857142,0.03702935955951379,0.8551137824022472,0.036843900078993,0.9025641025641026,0.026585181222215055,0.13571428571428573,0.03702935955951379,1.0,0.0,0.13454545454545455,0.0418576888480776,0.0,0.0
monotone_classification,mcs_bcc,M2_monotone_additive,0.8535714285714286,0.0293422798663482,0.8443537642871497,0.028973223040914514,0.8948717948717949,0.021066252211737187,0.14642857142857144,0.02934227986634819,1.0,0.0,0.13090909090909092,0.0470624694747083,0.1,0.0
monotone_classification,mcs_bcc,M3_nonmonotone_additive,0.8714285714285716,0.031943828249996975,0.8597664779730424,0.03511393629746432,0.897737556561086,0.039947060873418226,0.1285714285714286,0.031943828249996996,1.0,0.0,0.12727272727272726,0.03401506715249038,1.0,0.0
monotone_classification,mcs_bcc,M4_sparse_interaction,0.8642857142857142,0.04656573146573322,0.8485234436627624,0.05128790233094776,0.8726998491704373,0.05562932888532837,0.1357142857142857,0.046565731465733194,1.0,0.0,0.08363636363636363,0.06111904114171495,1.2857142857142856,0.0
monotone_classification,mcs_bcc,M5_full_flexible,0.8821428571428571,0.027081698014469826,0.865562006816513,0.03265745268976828,0.8822021116138764,0.04218309461055051,0.11785714285714285,0.027081698014469822,1.0,0.0,0.061818181818181814,0.03544288852657805,2.2857142857142856,0.0
monotone_classification,mcs_bcc,M6_APSS,0.8714285714285716,0.038713363194069296,0.8616923910861191,0.03808675774843805,0.9043740573152338,0.02645651136360011,0.1285714285714286,0.03871336319406929,1.0,0.0,0.09454545454545454,0.0672972928120791,0.5342857142857143,0.687171071591822
monotone_classification,mcs_cev,M0_majority,0.6994219653179191,0.0,0.2743764172335601,0.0,0.3333333333333333,0.0,0.3786127167630058,0.0,0.921965317919075,0.0,0.3786127167630058,0.0,0.0,0.0
monotone_classification,mcs_cev,M1_linear_additive,0.8890173410404625,0.017532659986246313,0.8814776838155902,0.01331688207143274,0.9347107438016529,0.008040527893085972,0.11098265895953756,0.01753265998624635,1.0,0.0,0.12543352601156071,0.021100245373923677,0.0,0.0
monotone_classification,mcs_cev,M2_monotone_additive,0.8890173410404625,0.017532659986246313,0.8814776838155902,0.01331688207143274,0.9347107438016529,0.008040527893085972,0.11098265895953756,0.01753265998624635,1.0,0.0,0.12543352601156071,0.021100245373923677,0.1,0.0
monotone_classification,mcs_cev,M3_nonmonotone_additive,0.8676300578034682,0.020680397479766795,0.8420623824980972,0.02881649678381397,0.8963429387671813,0.024766746339084794,0.1323699421965318,0.02068039747976684,1.0,0.0,0.1300578034682081,0.02153130697362911,1.0,0.0
monotone_classification,mcs_cev,M4_sparse_interaction,0.8971098265895954,0.014537313687814218,0.8508476064422836,0.017865522137525795,0.8771597650385529,0.015056946009847822,0.10289017341040463,0.01453731368781421,1.0,0.0,0.12196531791907514,0.007481028384707963,1.3333333333333333,0.0
monotone_classification,mcs_cev,M5_full_flexible,0.9069364161849711,0.020272460019364395,0.8490767568469939,0.022805008533689945,0.8778783506056232,0.021894681033478084,0.09306358381502891,0.02027246001936437,1.0,0.0,0.09364161849710982,0.010540221114919347,2.3333333333333335,0.0
monotone_classification,mcs_cev,M6_APSS,0.8890173410404625,0.017532659986246313,0.8814776838155902,0.01331688207143274,0.9347107438016529,0.008040527893085972,0.11098265895953756,0.01753265998624635,1.0,0.0,0.12543352601156071,0.021100245373923677,0.0,0.0
