dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
synthetic_mixed_structure,synthetic_structure_recovery,0,M0_majority,False,,0.0,0.25,0.1,0.25,1.5,0.5,0.25,0.1,0.25,1.5,0.5,,
synthetic_mixed_structure,synthetic_structure_recovery,0,M1_linear_additive,False,,0.0,0.5875,0.5812185692960656,0.5875,0.4625,0.95,0.5708333333333333,0.5716299731274624,0.5708333333333333,0.49166666666666664,0.9375,,
synthetic_mixed_structure,synthetic_structure_recovery,0,M2_monotone_additive,False,,0.1,0.5708333333333333,0.5625205778421056,0.5708333333333333,0.4875,0.9416666666666667,0.5833333333333334,0.5822176176444077,0.5833333333333333,0.475,0.9416666666666667,,
synthetic_mixed_structure,synthetic_structure_recovery,0,M3_nonmonotone_additive,False,,1.0,0.7916666666666666,0.793608172494549,0.7916666666666666,0.20833333333333334,1.0,0.7958333333333333,0.8000442932957798,0.7958333333333334,0.20416666666666666,1.0,g1,
synthetic_mixed_structure,synthetic_structure_recovery,0,M4_sparse_interaction,False,,1.6666666666666665,0.5916666666666667,0.5839602551472272,0.5916666666666667,0.4625,0.9458333333333333,0.5833333333333334,0.5783476032559542,0.5833333333333333,0.4875,0.9291666666666667,,g2:g5;g3:g6;g1:g4;g3:g4
synthetic_mixed_structure,synthetic_structure_recovery,0,M5_full_flexible,False,,2.6666666666666665,0.825,0.8272765246449458,0.8250000000000001,0.175,1.0,0.8208333333333333,0.8255064935776685,0.8208333333333334,0.17916666666666667,1.0,g1,g2:g5;g3:g6;g1:g3;g1:g6
synthetic_mixed_structure,synthetic_structure_recovery,0,M6_APSS,True,M3_nonmonotone_additive,1.0,0.7916666666666666,0.793608172494549,0.7916666666666666,0.20833333333333334,1.0,0.7958333333333333,0.8000442932957798,0.7958333333333334,0.20416666666666666,1.0,g1,
synthetic_mixed_structure,synthetic_structure_recovery,1,M0_majority,False,,0.0,0.25,0.1,0.25,1.5,0.5,0.25,0.1,0.25,1.5,0.5,,
synthetic_mixed_structure,synthetic_structure_recovery,1,M1_linear_additive,False,,0.0,0.625,0.6167832167832168,0.625,0.43333333333333335,0.9416666666666667,0.5875,0.5862832615138969,0.5875,0.4666666666666667,0.9458333333333333,,
synthetic_mixed_structure,synthetic_structure_recovery,1,M2_monotone_additive,False,,0.1,0.6208333333333333,0.6122495323638805,0.6208333333333333,0.4375,0.9416666666666667,0.5916666666666667,0.5879713423831071,0.5916666666666667,0.4583333333333333,0.95,,
synthetic_mixed_structure,synthetic_structure_recovery,1,M3_nonmonotone_additive,False,,1.0,0.7875,0.7897484521816072,0.7875,0.2125,1.0,0.7875,0.7906314208945788,0.7875000000000001,0.2125,1.0,g1,
synthetic_mixed_structure,synthetic_structure_recovery,1,M4_sparse_interaction,False,,1.6666666666666665,0.6041666666666666,0.5955759767920094,0.6041666666666666,0.42916666666666664,0.9666666666666667,0.6041666666666666,0.5995436099568283,0.6041666666666666,0.43333333333333335,0.9625,,g3:g6;g2:g5;g1:g6;g1:g2
synthetic_mixed_structure,synthetic_structure_recovery,1,M5_full_flexible,False,,2.6666666666666665,0.825,0.8280299188640974,0.825,0.175,1.0,0.8416666666666667,0.8433354478671207,0.8416666666666667,0.15833333333333333,1.0,g1,g3:g6;g2:g5;g1:g6;g4:g5
synthetic_mixed_structure,synthetic_structure_recovery,1,M6_APSS,True,M5_full_flexible,2.6666666666666665,0.825,0.8280299188640974,0.825,0.175,1.0,0.8416666666666667,0.8433354478671207,0.8416666666666667,0.15833333333333333,1.0,g1,g3:g6;g2:g5;g1:g6;g4:g5
synthetic_mixed_structure,synthetic_structure_recovery,2,M0_majority,False,,0.0,0.25,0.1,0.25,1.5,0.5,0.25,0.1,0.25,1.5,0.5,,
synthetic_mixed_structure,synthetic_structure_recovery,2,M1_linear_additive,False,,0.0,0.5916666666666667,0.5821350887067459,0.5916666666666667,0.4375,0.9708333333333333,0.5916666666666667,0.586272295427851,0.5916666666666667,0.4583333333333333,0.95,,
synthetic_mixed_structure,synthetic_structure_recovery,2,M2_monotone_additive,False,,0.1,0.6,0.5912126491394785,0.6,0.43333333333333335,0.9666666666666667,0.6125,0.6064976125951735,0.6125,0.4375,0.95,,
synthetic_mixed_structure,synthetic_structure_recovery,2,M3_nonmonotone_additive,False,,1.0,0.8125,0.813664163650091,0.8125,0.1875,1.0,0.7458333333333333,0.7488942155684697,0.7458333333333333,0.25416666666666665,1.0,g1;g3,
