alternative_id,dataset_id,g1,g2,g3,g4,g5,g6,latent_score,class_index,class_label
synthetic_nonmonotone_marginals_1,synthetic_nonmonotone_marginals,0.2654632749617516,0.603387398190398,0.6642339940535491,0.4168596338822421,0.9497620435782163,0.7209905133810484,0.5839775167822724,3,Cl3
synthetic_nonmonotone_marginals_2,synthetic_nonmonotone_marginals,0.595145568782259,0.7060778771658555,0.2451651023373922,0.15481629996095947,0.07204833354050999,0.47430125304890547,0.40296769936961696,1,Cl1
synthetic_nonmonotone_marginals_3,synthetic_nonmonotone_marginals,0.6324199149615819,0.5222957859718359,0.8557598172536073,0.597124809018407,0.8855508297462725,0.6719183980544684,0.6473027963169279,4,Cl4
synthetic_nonmonotone_marginals_4,synthetic_nonmonotone_marginals,0.32823795833068425,0.4130894526909571,0.9229144923993008,0.799726446794063,0.5424527899613952,0.2983564975371906,0.6063078526606348,4,Cl4
synthetic_nonmonotone_marginals_5,synthetic_nonmonotone_marginals,0.4936803981047646,0.8354798343862581,0.1018050684579721,0.6066526785879931,0.8436528391837006,0.9526871919243551,0.649248052907101,4,Cl4
synthetic_nonmonotone_marginals_6,synthetic_nonmonotone_marginals,0.6284549471569222,0.17488553278689667,0.1903235833219773,0.26687324329696405,0.7732897409465931,0.3209005273927019,0.5140694290327125,3,Cl3
synthetic_nonmonotone_marginals_7,synthetic_nonmonotone_marginals,0.4524321875584565,0.9528667602963207,0.612791406513955,0.23302166036654937,0.06062654560968872,0.40708307088385476,0.5888411900847663,3,Cl3
synthetic_nonmonotone_marginals_8,synthetic_nonmonotone_marginals,0.41369474516247684,0.9969448327189707,0.3956614632342291,0.5164202166849721,0.3263114134540165,0.9403724501956042,0.7162790339931919,4,Cl4
synthetic_nonmonotone_marginals_9,synthetic_nonmonotone_marginals,0.07560691406022357,0.4345375266974617,0.7240163127269549,0.2603531199267808,0.6119633439548364,0.6580376447824648,0.4340109389247437,2,Cl2
synthetic_nonmonotone_marginals_10,synthetic_nonmonotone_marginals,0.3278335946881815,0.13956612753070186,0.39434050308241375,0.8120086810239686,0.002195262281618815,0.6740931611312578,0.5816473127129363,3,Cl3
synthetic_nonmonotone_marginals_11,synthetic_nonmonotone_marginals,0.6733767486952356,0.7458604685120449,0.969316910385127,0.11940449560054378,0.44902211497041133,0.9437074184396415,0.5941155346985857,3,Cl3
synthetic_nonmonotone_marginals_12,synthetic_nonmonotone_marginals,0.24274482249750928,0.8345370105668818,0.3488812285664966,0.44488675002663847,0.06644124233525917,0.4088626117929921,0.4299588956006037,1,Cl1
synthetic_nonmonotone_marginals_13,synthetic_nonmonotone_marginals,0.04496948630020403,0.7202447555707179,0.5941614027104929,0.07637336018473717,0.7969043511290183,0.9474640098001236,0.45610952932278476,2,Cl2
synthetic_nonmonotone_marginals_14,synthetic_nonmonotone_marginals,0.5676116651039271,0.16646437725240726,0.32267433702864834,0.07636244184002472,0.3231623336867554,0.2102779970127343,0.47859937674823416,2,Cl2
synthetic_nonmonotone_marginals_15,synthetic_nonmonotone_marginals,0.06957527559666943,0.161561455995048,0.9937291151503994,0.97721733378216,0.9952274263216029,0.5477309422310598,0.66254995435666,4,Cl4
synthetic_nonmonotone_marginals_16,synthetic_nonmonotone_marginals,0.6354029993284991,0.8743218940313076,0.15260740197800104,0.8546963236949142,0.655207418010497,0.3993451054232413,0.6320027078343554,4,Cl4
synthetic_nonmonotone_marginals_17,synthetic_nonmonotone_marginals,0.6257703515723029,0.1776448685811507,0.6581632181929645,0.4775483510543759,0.23932159014588372,0.7459804223348253,0.6366532852326521,4,Cl4
synthetic_nonmonotone_marginals_18,synthetic_nonmonotone_marginals,0.6624694032101085,0.48438160964652677,0.5647371411553919,0.7725463907469426,0.3573428993623624,0.2644868090640089,0.5073049386391398,2,Cl2
synthetic_nonmonotone_marginals_19,synthetic_nonmonotone_marginals,0.00782025387531804,0.7952761717084539,0.8073490606161969,0.14135818552073998,0.3627624498958689,0.5069254876239341,0.3208600769398654,1,Cl1
synthetic_nonmonotone_marginals_20,synthetic_nonmonotone_marginals,0.30153085036830096,0.14745356784703223,0.7666880197786768,0.7606709843103793,0.18195125183092575,0.7761291412874248,0.6330504841043969,4,Cl4
synthetic_nonmonotone_marginals_21,synthetic_nonmonotone_marginals,0.5910334062542058,0.01125541233981664,0.5609774245719851,0.41106365548669477,0.3152266911613544,0.458234026023042,0.6664930116621303,4,Cl4
synthetic_nonmonotone_marginals_22,synthetic_nonmonotone_marginals,0.8879329599887331,0.705644485269954,0.5838902371081724,0.11903253933728708,0.7708702870577749,0.2892635180451413,0.40329779276056443,1,Cl1
synthetic_nonmonotone_marginals_23,synthetic_nonmonotone_marginals,0.4752216035716915,0.23273114374681236,0.20838508691991686,0.7114671429132357,0.6793708895925104,0.27721588880023706,0.5650439845351397,3,Cl3
synthetic_nonmonotone_marginals_24,synthetic_nonmonotone_marginals,0.37927750960541173,0.2696656476521897,0.974103452865476,0.27878112532342436,0.5418726404429761,0.12492421320438207,0.5692518823523094,3,Cl3
synthetic_nonmonotone_marginals_25,synthetic_nonmonotone_marginals,0.9139000040682013,0.42990447506793605,0.8032395154328515,0.769313317288732,0.2846658613009232,0.9069689998658487,0.4928864595492204,2,Cl2
synthetic_nonmonotone_marginals_26,synthetic_nonmonotone_marginals,0.5944659358848211,0.1983557963850776,0.7474213405628244,0.4052609987116077,0.2023864610224867,0.49488427733335105,0.5446885327389134,3,Cl3
synthetic_nonmonotone_marginals_27,synthetic_nonmonotone_marginals,0.3510644332053643,0.279461417081004,0.5929631796627935,0.19353508749696358,0.3016368539582832,0.5754391810206217,0.5083843810381452,2,Cl2
synthetic_nonmonotone_marginals_28,synthetic_nonmonotone_marginals,0.26094287567151286,0.8102829698335924,0.16339937389135006,0.4015428136756315,0.036163313842630385,0.9988781465212768,0.47091061631227277,2,Cl2
