group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
synthetic_structure_recovery,synthetic_mixed_structure,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M1_linear_additive,0.5860416666666667,0.01932122087300363,0.5814598756416688,0.017665788303963224,0.5860416666666667,0.019321220873003652,0.46687500000000004,0.02594961802105372,0.9470833333333333,0.014998781626932155,0.4791666666666667,0.03486083443891979,0.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M2_monotone_additive,0.5866666666666667,0.020881523213020302,0.582084616700793,0.019355080497164293,0.5866666666666667,0.020881523213020323,0.4677083333333333,0.029706009542245428,0.945625,0.016472276461159386,0.48916666666666664,0.037130243343671133,0.1,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M3_nonmonotone_additive,0.7877083333333333,0.028047936983062533,0.7905575789430909,0.027195073543019293,0.7877083333333333,0.02804793698306253,0.21229166666666668,0.02804793698306255,1.0,0.0,0.2225,0.0254491811010384,1.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M4_sparse_interaction,0.5885416666666667,0.02036199267296881,0.584517181747066,0.018112489445608754,0.5885416666666667,0.020361992672968822,0.4610416666666667,0.024079356801555304,0.9504166666666667,0.01522852240819319,0.458125,0.03593150057982729,1.125,0.13106625260950816
synthetic_structure_recovery,synthetic_mixed_structure,M5_full_flexible,0.8222916666666666,0.029718310804553207,0.8257261773944172,0.028549335985296135,0.8222916666666666,0.029718310804553196,0.17770833333333333,0.0297183108045532,1.0,0.0,0.16895833333333335,0.025843765578921454,2.2416666666666667,0.1265257757527081
synthetic_structure_recovery,synthetic_mixed_structure,M6_APSS,0.804375,0.036361242902025734,0.807392520950953,0.0357526834785576,0.804375,0.03636124290202571,0.195625,0.03636124290202574,1.0,0.0,0.19375,0.04139163615828261,1.4666666666666668,0.6547174739994603
synthetic_structure_recovery,synthetic_monotone_additive,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M1_linear_additive,0.8116666666666668,0.031198056244745316,0.8151732122545482,0.029912197993059875,0.8116666666666668,0.031198056244745316,0.18833333333333332,0.03119805624474532,1.0,0.0,0.19770833333333332,0.01641671119416884,0.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M2_monotone_additive,0.8116666666666668,0.031198056244745316,0.8151732122545482,0.029912197993059875,0.8116666666666668,0.031198056244745316,0.18833333333333332,0.03119805624474532,1.0,0.0,0.19770833333333332,0.01641671119416884,0.1,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M3_nonmonotone_additive,0.80625,0.03453164071581766,0.8097825109934472,0.033038165888226216,0.80625,0.03453164071581768,0.19375,0.03453164071581766,1.0,0.0,0.20083333333333334,0.018663298568320993,1.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M4_sparse_interaction,0.8116666666666668,0.031198056244745316,0.8151732122545482,0.029912197993059875,0.8116666666666668,0.031198056244745316,0.18833333333333332,0.03119805624474532,1.0,0.0,0.19770833333333332,0.01641671119416884,1.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M5_full_flexible,0.80625,0.03453164071581766,0.8097825109934472,0.033038165888226216,0.80625,0.03453164071581768,0.19375,0.03453164071581766,1.0,0.0,0.20083333333333334,0.018663298568320993,2.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M6_APSS,0.8116666666666668,0.031198056244745316,0.8151732122545482,0.029912197993059875,0.8116666666666668,0.031198056244745316,0.18833333333333332,0.03119805624474532,1.0,0.0,0.19770833333333332,0.01641671119416884,0.0,0.0
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M1_linear_additive,0.4335416666666666,0.021522589452134845,0.4144685189884978,0.021901044657588065,0.4335416666666666,0.021522589452134852,0.7672916666666667,0.037737430617235224,0.8333333333333334,0.01935547733650548,0.7866666666666667,0.04484785847012906,0.0,0.0
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M2_monotone_additive,0.4335416666666666,0.020963409712726266,0.41426276113944827,0.0212489038229881,0.4335416666666666,0.02096340971272627,0.7672916666666667,0.037102547752244766,0.8335416666666667,0.01880352982602281,0.7852083333333334,0.045532806597092024,0.1,0.0
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M3_nonmonotone_additive,0.8139583333333332,0.01927387067102182,0.8168502477180114,0.018510052271127186,0.8139583333333335,0.01927387067102181,0.18604166666666666,0.019273870671021816,1.0,0.0,0.18979166666666666,0.0243510434830512,1.0,0.0
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M4_sparse_interaction,0.43499999999999994,0.020340665919740184,0.41614059264870995,0.02021653210226757,0.43499999999999994,0.020340665919740177,0.7670833333333333,0.03430332106746096,0.8318749999999999,0.018499792554550528,0.7814583333333334,0.04668223033076902,1.0416666666666665,0.07404360971988658
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M5_full_flexible,0.8152083333333333,0.018450334392126514,0.8180063536113217,0.017731572670274438,0.8152083333333333,0.018450334392126507,0.18479166666666666,0.018450334392126518,1.0,0.0,0.18645833333333334,0.022371914501882313,2.025,0.06105792475542048
synthetic_structure_recovery,synthetic_nonmonotone_marginals,M6_APSS,0.8139583333333332,0.01927387067102182,0.8168502477180114,0.018510052271127186,0.8139583333333335,0.01927387067102181,0.18604166666666666,0.019273870671021816,1.0,0.0,0.18979166666666666,0.0243510434830512,1.0,0.0
synthetic_structure_recovery,synthetic_sparse_interactions,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_sparse_interactions,M1_linear_additive,0.7872916666666667,0.028015340148313927,0.7902624371404737,0.0268498522507949,0.7872916666666667,0.028015340148313896,0.21270833333333333,0.028015340148313948,1.0,0.0,0.22125,0.02652167270002059,0.0,0.0
synthetic_structure_recovery,synthetic_sparse_interactions,M2_monotone_additive,0.7872916666666667,0.028015340148313927,0.7902624371404737,0.0268498522507949,0.7872916666666667,0.028015340148313896,0.21270833333333333,0.028015340148313948,1.0,0.0,0.22125,0.02652167270002059,0.1,0.0
synthetic_structure_recovery,synthetic_sparse_interactions,M3_nonmonotone_additive,0.7939583333333333,0.02587909783354827,0.7971157594709475,0.02534131347426404,0.7939583333333333,0.025879097833548265,0.20625,0.026055917153565145,0.9997916666666666,0.000931694990624906,0.20520833333333335,0.017463150426169315,1.0,0.0
synthetic_structure_recovery,synthetic_sparse_interactions,M4_sparse_interaction,0.8383333333333333,0.03919418592758773,0.8408102289218405,0.03887550420089152,0.8383333333333333,0.039194185927587735,0.16166666666666668,0.03919418592758773,1.0,0.0,0.16208333333333333,0.027734249520966456,1.2666666666666666,0.12565617248750865
synthetic_structure_recovery,synthetic_sparse_interactions,M5_full_flexible,0.8245833333333333,0.03801786668310709,0.827409025588209,0.0375817121785099,0.8245833333333333,0.03801786668310705,0.17541666666666667,0.03801786668310708,1.0,0.0,0.16604166666666667,0.02784522148680313,2.191666666666667,0.13545461681454157
synthetic_structure_recovery,synthetic_sparse_interactions,M6_APSS,0.8102083333333333,0.0519445519434732,0.8130554937483586,0.050978064917764944,0.8102083333333333,0.051944551943473215,0.18979166666666666,0.05194455194347322,1.0,0.0,0.18229166666666669,0.03392767828486308,0.5916666666666666,0.6720723819275031
