group,dataset_id,model_id,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_ordinal_mae_mean,test_ordinal_mae_std,test_within_one_accuracy_mean,test_within_one_accuracy_std,val_ordinal_mae_mean,val_ordinal_mae_std,complexity_units_mean,complexity_units_std
synthetic_structure_recovery,synthetic_mixed_structure,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M1_linear_additive,0.5783333333333334,0.011931517552730326,0.5755851121093768,0.010665960487483098,0.5783333333333334,0.011931517552730326,0.4833333333333333,0.020412414523193142,0.9383333333333332,0.009501461875826138,0.4541666666666667,0.018865385704452953,0.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M2_monotone_additive,0.585,0.018304902197074,0.5813948038343322,0.01748287781809427,0.585,0.018304902197074025,0.4758333333333333,0.02907724387061316,0.9391666666666666,0.011636866703140712,0.4583333333333333,0.023385358667337135,0.1,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M3_nonmonotone_additive,0.7733333333333333,0.025276251480171836,0.7768526316635377,0.025137823839421272,0.7733333333333333,0.025276251480171853,0.22666666666666666,0.025276251480171832,1.0,0.0,0.20249999999999999,0.018773133876781353,1.0,0.0
synthetic_structure_recovery,synthetic_mixed_structure,M4_sparse_interaction,0.5791666666666666,0.022821773229381927,0.5766835439891247,0.020048710934212,0.5791666666666666,0.022821773229381934,0.4758333333333333,0.023273733406281555,0.945,0.007453559924999312,0.4341666666666667,0.02112298642606097,1.1333333333333333,0.07453559924999299
synthetic_structure_recovery,synthetic_mixed_structure,M5_full_flexible,0.8216666666666667,0.031096846928408844,0.8250668796014171,0.02994743116047726,0.8216666666666667,0.0310968469284088,0.17833333333333332,0.031096846928408816,1.0,0.0,0.15,0.014731391274719738,2.2333333333333334,0.09128709291752785
synthetic_structure_recovery,synthetic_mixed_structure,M6_APSS,0.8216666666666667,0.031096846928408844,0.8250668796014171,0.02994743116047726,0.8216666666666667,0.0310968469284088,0.17833333333333332,0.031096846928408816,1.0,0.0,0.15,0.014731391274719738,2.2333333333333334,0.09128709291752785
synthetic_structure_recovery,synthetic_monotone_additive,M0_majority,0.25,0.0,0.1,0.0,0.25,0.0,1.5,0.0,0.5,0.0,1.5,0.0,0.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M1_linear_additive,0.8125,0.005892556509887875,0.8164479823321568,0.0062111274965095725,0.8125,0.005892556509887875,0.1875,0.0058925565098879055,1.0,0.0,0.2033333333333333,0.014848774734337891,0.0,0.0
synthetic_structure_recovery,synthetic_monotone_additive,M2_monotone_additive,0.8125,0.005892556509887875,0.8164479823321568,0.0062111274965095725,0.8125,0.005892556509887875,0.1875,0.0058925565098879055,1.0,0.0,0.2033333333333333,0.014848774734337891,0.1,0.0
